Year,Date_of_Incident,Route,Operator,Group_Name,Bus_Garage,Borough,Injury_Result_Description,Incident_Event_Type,Victim_Category,Victims_Sex,Victims_Age,Month
2018,2018-01-01,43,Metroline,Metroline,Holloway,Haringey,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,43,Metroline,Metroline,Holloway,Islington,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,43,Metroline,Metroline,Holloway,Islington,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,43,Metroline,Metroline,Holloway,Islington,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,43,Metroline,Metroline,Holloway,Westminster,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,45,Abellio London,Abellio,Walworth,City of London,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Bus Driver,Male,Adult,01
2018,2018-01-01,45,Abellio London,Abellio,Walworth,Southwark,Injuries treated on scene,Collision Incident,Pedestrian,Male,Adult,01
2018,2018-01-01,47,Selkent,Stagecoach,Catford,Lewisham,Injuries treated on scene,Collision Incident,Pedestrian,Female,Adult,01
2018,2018-01-01,47,Selkent,Stagecoach,Catford,Lewisham,Reported Minor Injury - Treated at Hospital,Collision Incident,3rd Party driver / Occupant,Male,Adult,01
2018,2018-01-01,47,Selkent,Stagecoach,Catford,Southwark,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,48,Arriva London North,Arriva London,Ash Grove (Arriva),City of London,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,48,Arriva London North,Arriva London,Ash Grove (Arriva),Hackney,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,48,Arriva London North,Arriva London,Ash Grove (Arriva),Hackney,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Passenger,Female,Adult,01
2018,2018-01-01,50,Arriva London South,Arriva London,Brixton,Lambeth,Injuries treated on scene,Personal Injury,Passenger,Female,Elderly,01
2018,2018-01-01,50,Arriva London South,Arriva London,Brixton,Lambeth,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown,01
2018,2018-01-01,51,Selkent,Stagecoach,Plumstead,Bromley,Injuries treated on scene,Personal Injury,Bus Driver,Male,Adult,01
2018,2018-01-01,52,Metroline,Metroline,Willesden,Kensington & Chelsea,Injuries treated on scene,Assault,Passenger,Male,Adult,01
2018,2018-01-01,53,Selkent,Stagecoach,Plumstead,Greenwich,Injuries treated on scene,Personal Injury,Passenger,Female,Youth,01
2018,2018-01-01,53,Selkent,Stagecoach,Plumstead,Lewisham,Injuries treated on scene,Collision Incident,Passenger,Female,Unknown,01
2018,2018-01-01,53,Selkent,Stagecoach,Plumstead,Lewisham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,53,Selkent,Stagecoach,Plumstead,Southwark,Injuries treated on scene,Collision Incident,Passenger,Male,Adult,01
2018,2018-01-01,53,Selkent,Stagecoach,Plumstead,Southwark,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,55,Selkent,Stagecoach,Leyton,Camden,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Unknown,01
2018,2018-01-01,55,Selkent,Stagecoach,Leyton,Waltham Forest,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown,01
2018,2018-01-01,56,Selkent,Stagecoach,Leyton,City of London,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,56,Selkent,Stagecoach,Leyton,Islington,Injuries treated on scene,Personal Injury,Passenger,Female,Elderly,01
2018,2018-01-01,57,London General,Go-Ahead,Merton,Merton,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly,01
2018,2018-01-01,58,Tower Transit,Tower Transit,Lea Interchange,Waltham Forest,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,59,Arriva London South,Arriva London,Brixton,Camden,Injuries treated on scene,Personal Injury,Passenger,Male,Elderly,01
2018,2018-01-01,59,Arriva London South,Arriva London,Brixton,Westminster,Reported Minor Injury - Treated at Hospital,Collision Incident,Pedestrian,Female,Adult,01
2018,2018-01-01,60,Arriva London South,Arriva London,Croydon (Arriva),Croydon,Injuries treated on scene,Personal Injury,Passenger,Male,Adult,01
2018,2018-01-01,60,Arriva London South,Arriva London,Croydon (Arriva),Croydon,Injuries treated on scene,Personal Injury,Passenger,Male,Adult,01
2018,2018-01-01,60,Arriva London South,Arriva London,Croydon (Arriva),Croydon,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,60,Arriva London South,Arriva London,Croydon (Arriva),Not specified,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,63,London Central,Go-Ahead,Peckham,Camden,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult,01
2018,2018-01-01,63,London Central,Go-Ahead,Peckham,City of London,Injuries treated on scene,Collision Incident,Pedestrian,Male,Adult,01
2018,2018-01-01,63,London Central,Go-Ahead,Peckham,Southwark,Injuries treated on scene,Collision Incident,3rd Party driver / Occupant,Female,Adult,01
2018,2018-01-01,63,London Central,Go-Ahead,Peckham,Southwark,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,63,London Central,Go-Ahead,Peckham,Southwark,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Elderly,01
2018,2018-01-01,64,Arriva London South,Arriva London,Thornton Heath,Croydon,Injuries treated on scene,Collision Incident,Pedestrian,Male,Unknown,01
2018,2018-01-01,65,London United,London United,Fulwell (London United),Hounslow,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Elderly,01
2018,2018-01-01,65,London United,London United,Fulwell (London United),Kingston upon Thames,Injuries treated on scene,Collision Incident,Pedestrian,Female,Youth,01
2018,2018-01-01,65,London United,London United,Fulwell (London United),Richmond Upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,65,London United,London United,Fulwell (London United),Richmond Upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,65,London United,London United,Fulwell (London United),Richmond Upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly,01
2018,2018-01-01,67,Arriva London North,Arriva London,Stamford Hill,Hackney,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,68,London Central,Go-Ahead,Camberwell,Camden,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown,01
2018,2018-01-01,68,London Central,Go-Ahead,Camberwell,Southwark,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,69,Tower Transit,Tower Transit,Lea Interchange,Waltham Forest,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Unknown,01
2018,2018-01-01,75,Selkent,Stagecoach,Catford,Lewisham,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult,01
2018,2018-01-01,75,Selkent,Stagecoach,Catford,Lewisham,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown,01
2018,2018-01-01,76,London General,Go-Ahead,Northumberland Park,City of London,Injuries treated on scene,Personal Injury,Passenger,Male,Adult,01
2018,2018-01-01,77,London General,Go-Ahead,Stockwell,Wandsworth,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,78,Arriva London North,Arriva London,Ash Grove (Arriva),Southwark,Injuries treated on scene,Personal Injury,Passenger,Male,Child,01
2018,2018-01-01,81,London United,London United,Hounslow,None London Borough,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Elderly,01
2018,2018-01-01,86,East London,Stagecoach,Romford (East London Buses),Havering,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Passenger,Female,Adult,01
2018,2018-01-01,86,East London,Stagecoach,Romford (East London Buses),Redbridge,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,86,East London,Stagecoach,Romford (East London Buses),Redbridge,Reported Minor Injury - Treated at Hospital,Collision Incident,Pedestrian,Male,Adult,01
2018,2018-01-01,87,London General,Go-Ahead,Stockwell,Lambeth,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,87,London General,Go-Ahead,Stockwell,Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,87,London General,Go-Ahead,Stockwell,Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,88,London General,Go-Ahead,Stockwell,Lambeth,Injuries treated on scene,Personal Injury,Passenger,Male,Adult,01
2018,2018-01-01,90,Metroline,Metroline,West Perivale,Ealing,Injuries treated on scene,Personal Injury,Bus Driver,Female,Adult,01
2018,2018-01-01,90,Metroline,Metroline,West Perivale,Hillingdon,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Elderly,01
2018,2018-01-01,90,Metroline,Metroline,West Perivale,Hounslow,Injuries treated on scene,Personal Injury,Passenger,Female,Elderly,01
2018,2018-01-01,91,Metroline,Metroline,Holloway,Camden,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Elderly,01
2018,2018-01-01,91,Metroline,Metroline,Holloway,Islington,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,93,London General,Go-Ahead,Sutton,Sutton,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,96,Selkent,Stagecoach,Plumstead,Greenwich,Injuries treated on scene,Personal Injury,Passenger,Male,Adult,01
2018,2018-01-01,96,Selkent,Stagecoach,Plumstead,Greenwich,Injuries treated on scene,Personal Injury,Passenger,Male,Adult,01
2018,2018-01-01,96,Selkent,Stagecoach,Plumstead,Greenwich,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,96,Selkent,Stagecoach,Plumstead,None London Borough,Injuries treated on scene,Collision Incident,Passenger,Female,Youth,01
2018,2018-01-01,96,Selkent,Stagecoach,Plumstead,None London Borough,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,97,East London,Stagecoach,West Ham,Newham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Child,01
2018,2018-01-01,97,East London,Stagecoach,West Ham,Newham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,97,East London,Stagecoach,West Ham,Waltham Forest,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly,01
2018,2018-01-01,98,Metroline,Metroline,Willesden,Brent,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,98,Metroline,Metroline,Willesden,Brent,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,98,Metroline,Metroline,Willesden,Brent,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Elderly,01
2018,2018-01-01,98,Metroline,Metroline,Willesden,Brent,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Elderly,01
2018,2018-01-01,98,Metroline,Metroline,Willesden,Camden,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,98,Metroline,Metroline,Willesden,Camden,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,99,Arriva London North,Arriva London,Dartford,Not specified,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,99,Selkent,Stagecoach,Plumstead,Bexley,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Youth,01
2018,2018-01-01,102,Arriva London North,Arriva London,Palmers Green,Barnet,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly,01
2018,2018-01-01,103,Arriva London North,Arriva London,Grays,Havering,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,105,Metroline,Metroline,West Perivale,Ealing,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult,01
2018,2018-01-01,105,Metroline,Metroline,West Perivale,Hillingdon,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,105,Metroline,Metroline,West Perivale,Hounslow,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult,01
2018,2018-01-01,106,Arriva London North,Arriva London,Ash Grove (Arriva),Hackney,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown,01
2018,2018-01-01,108,London Central,Go-Ahead,Morden Wharf Road,Not specified,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,109,Abellio London,Abellio,Beddington (Abellio London),Croydon,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,111,London United,London United,Hounslow,Hillingdon,Injuries treated on scene,Personal Injury,Passenger,Male,Child,01
2018,2018-01-01,111,London United,London United,Hounslow,Hounslow,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,111,London United,London United,Hounslow,Hounslow,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly,01
2018,2018-01-01,111,London United,London United,Hounslow,Hounslow,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,111,London United,London United,Hounslow,Hounslow,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Elderly,01
2018,2018-01-01,111,London United,London United,Hounslow,Hounslow,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Elderly,01
2018,2018-01-01,111,London United,London United,Hounslow,Hounslow,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Pedestrian,Female,Unknown,01
2018,2018-01-01,111,London United,London United,Hounslow,Kingston upon Thames,Injuries treated on scene,Collision Incident,Pedestrian,Female,Adult,01
2018,2018-01-01,112,Metroline,Metroline,Cricklewood,Ealing,Injuries treated on scene,Collision Incident,Passenger,Male,Youth,01
2018,2018-01-01,113,Metroline,Metroline,Edgware (Metroline),Barnet,Injuries treated on scene,Collision Incident,Pedestrian,Male,Elderly,01
2018,2018-01-01,113,Metroline,Metroline,Edgware (Metroline),Barnet,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown,01
2018,2018-01-01,113,Metroline,Metroline,Edgware (Metroline),Brent,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Elderly,01
2018,2018-01-01,113,Metroline,Metroline,Edgware (Metroline),Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,114,Metroline West,Metroline,Uxbridge,Harrow,Injuries treated on scene,Vandalism Hooliganism,Passenger,Unknown,Unknown,01
2018,2018-01-01,114,Metroline West,Metroline,Uxbridge,Hillingdon,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,114,Metroline West,Metroline,Uxbridge,Hillingdon,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Elderly,01
2018,2018-01-01,115,Blue Triangle Buses,Go-Ahead,River Road,Newham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly,01
2018,2018-01-01,119,Metrobus,Go-Ahead,Croydon (Metrobus),Croydon,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,119,Metrobus,Go-Ahead,Croydon (Metrobus),Croydon,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Elderly,01
2018,2018-01-01,121,Arriva London North,Arriva London,Enfield,Enfield,Injuries treated on scene,Assault,Bus Driver,Male,Adult,01
2018,2018-01-01,122,Selkent,Stagecoach,Plumstead,Greenwich,Taken to Hospital – Reported Serious Injury or Severity Unknown,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,122,Selkent,Stagecoach,Plumstead,Lewisham,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown,01
2018,2018-01-01,122,Selkent,Stagecoach,Plumstead,Lewisham,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Elderly,01
2018,2018-01-01,122,Selkent,Stagecoach,Plumstead,Not specified,Injuries treated on scene,Collision Incident,Cyclist,Male,Adult,01
2018,2018-01-01,125,Metroline,Metroline,Potters Bar,Barnet,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,126,Metrobus,Go-Ahead,Orpington (Metrobus),Lewisham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Elderly,01
2018,2018-01-01,127,Metrobus,Go-Ahead,Croydon (Metrobus),Croydon,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Elderly,01
2018,2018-01-01,131,London General,Go-Ahead,Merton,Kingston upon Thames,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,133,Arriva London South,Arriva London,Brixton,Lambeth,Injuries treated on scene,Collision Incident,Pedestrian,Female,Unknown,01
2018,2018-01-01,133,Arriva London South,Arriva London,Brixton,Lambeth,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly,01
2018,2018-01-01,134,Metroline,Metroline,Potters Bar,Camden,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Unknown,Adult,01
2018,2018-01-01,134,Metroline,Metroline,Potters Bar,Haringey,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,134,Metroline,Metroline,Potters Bar,Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,136,Selkent,Stagecoach,Catford,Lewisham,Injuries treated on scene,Collision Incident,Pedestrian,Male,Adult,01
2018,2018-01-01,136,Selkent,Stagecoach,Catford,Lewisham,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Female,Unknown,01
2018,2018-01-01,136,Selkent,Stagecoach,Catford,Lewisham,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Male,Elderly,01
2018,2018-01-01,137,Arriva London South,Arriva London,Brixton,Lambeth,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Child,01
2018,2018-01-01,137,Arriva London South,Arriva London,Brixton,Lambeth,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,137,Arriva London South,Arriva London,Norwood,Westminster,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,137,Arriva London South,Arriva London,Norwood,Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,139,London Sovereign,London United,Edgware (Sovereign),Barnet,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,140,Metroline,Metroline,Harrow Weald,Ealing,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,140,Metroline,Metroline,Harrow Weald,Harrow,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,140,Metroline,Metroline,Harrow Weald,Hillingdon,Injuries treated on scene,Personal Injury,Passenger,Male,Adult,01
2018,2018-01-01,141,Arriva London North,Arriva London,Palmers Green,Haringey,Injuries treated on scene,Collision Incident,Passenger,Female,Adult,01
2018,2018-01-01,141,Arriva London North,Arriva London,Palmers Green,Islington,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,144,Arriva London North,Arriva London,Wood Green,Haringey,Injuries treated on scene,Personal Injury,Passenger,Male,Child,01
2018,2018-01-01,144,Arriva London North,Arriva London,Wood Green,Haringey,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,144,Arriva London North,Arriva London,Wood Green,Haringey,Taken to Hospital – Reported Serious Injury or Severity Unknown,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,144,Arriva London North,Arriva London,Wood Green,Not specified,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown,01
2018,2018-01-01,145,East London,Stagecoach,Barking (East London Buses),Barking & Dagenham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,145,East London,Stagecoach,Barking (East London Buses),Redbridge,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Child,01
2018,2018-01-01,147,Blue Triangle Buses,Go-Ahead,River Road,Newham,Injuries treated on scene,Collision Incident,Passenger,Female,Adult,01
2018,2018-01-01,147,Blue Triangle Buses,Go-Ahead,River Road,Newham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,147,Blue Triangle Buses,Go-Ahead,River Road,Newham,Reported Minor Injury - Treated at Hospital,Collision Incident,Pedestrian,Female,Adult,01
2018,2018-01-01,147,Blue Triangle Buses,Go-Ahead,River Road,Newham,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Youth,01
2018,2018-01-01,149,Arriva London North,Arriva London,Tottenham,Haringey,Injuries treated on scene,Personal Injury,Passenger,Male,Unknown,01
2018,2018-01-01,149,Arriva London North,Arriva London,Tottenham,Haringey,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,149,Arriva London North,Arriva London,Tottenham,Southwark,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown,01
2018,2018-01-01,155,London General,Go-Ahead,Stockwell,Southwark,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Male,Elderly,01
2018,2018-01-01,155,London General,Go-Ahead,Stockwell,Wandsworth,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,159,Abellio London,Abellio,Battersea (Abellio London),Lambeth,Injuries treated on scene,Personal Injury,Passenger,Male,Child,01
2018,2018-01-01,159,Abellio London,Abellio,Battersea (Abellio London),Lambeth,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Unknown,Youth,01
2018,2018-01-01,159,Abellio London,Abellio,Battersea (Abellio London),Lambeth,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Unknown,Unknown,01
2018,2018-01-01,159,Abellio London,Abellio,Battersea (Abellio London),Lambeth,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Unknown,Unknown,01
2018,2018-01-01,159,Abellio London,Abellio,Battersea (Abellio London),Lambeth,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Unknown,Unknown,01
2018,2018-01-01,159,Abellio London,Abellio,Battersea (Abellio London),Lambeth,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,3rd Party driver / Occupant,Female,Adult,01
2018,2018-01-01,160,Arriva London North,Arriva London,Dartford,Greenwich,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,162,Metrobus,Go-Ahead,Orpington (Metrobus),Bromley,Injuries treated on scene,Collision Incident,Cyclist,Male,Adult,01
2018,2018-01-01,164,London General,Go-Ahead,Merton,Sutton,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,165,East London,Stagecoach,Rainham (East London Buses),Havering,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown,01
2018,2018-01-01,166,Arriva London South,Arriva London,Croydon (Arriva),Croydon,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Male,Unknown,01
2018,2018-01-01,168,Metroline,Metroline,Holloway,Camden,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,168,Metroline,Metroline,Holloway,Camden,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Male,Adult,01
2018,2018-01-01,169,East London,Stagecoach,Barking (East London Buses),Redbridge,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown,01
2018,2018-01-01,169,East London,Stagecoach,Barking (East London Buses),Redbridge,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown,01
2018,2018-01-01,170,London General,Go-Ahead,Stockwell,Wandsworth,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,170,London General,Go-Ahead,Stockwell,Wandsworth,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Child,01
2018,2018-01-01,171,London Central,Go-Ahead,New Cross,Lewisham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,172,Abellio London,Abellio,Walworth,Southwark,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Pedestrian,Female,Elderly,01
2018,2018-01-01,172,Abellio London,Abellio,Walworth,Southwark,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Elderly,01
2018,2018-01-01,173,Arriva London North,Arriva London,Barking (Arriva),Barking & Dagenham,Injuries treated on scene,Assault,Bus Driver,Male,Adult,01
2018,2018-01-01,173,Arriva London North,Arriva London,Barking (Arriva),Barking & Dagenham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,174,East London,Stagecoach,Rainham (East London Buses),Barking & Dagenham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,175,Arriva London North,Arriva London,Barking (Arriva),Havering,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly,01
2018,2018-01-01,175,Arriva London North,Arriva London,Barking (Arriva),Not specified,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown,01
2018,2018-01-01,176,London Central,Go-Ahead,Camberwell,Lewisham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,176,London Central,Go-Ahead,Camberwell,Southwark,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,177,Selkent,Stagecoach,Plumstead,Bexley,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,01
2018,2018-01-01,177,Selkent,Stagecoach,Plumstead,Greenwich,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Elderly,01
2018,2018-01-01,177,Selkent,Stagecoach,Plumstead,Southwark,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,179,Selkent,Stagecoach,Leyton,Not specified,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown,01
2018,2018-01-01,180,London Central,Go-Ahead,Morden Wharf Road,Greenwich,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,01
2018,2018-01-01,182,Metroline,Metroline,Harrow Weald,Brent,Injuries treated on scene,Assault,Passenger,Male,Adult,01
2018,2018-01-01,182,Metroline,Metroline,Harrow Weald,Brent,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,01
2018,2018-01-01,182,Metroline,Metroline,Harrow Weald,Harrow,Injuries treated on scene,Assault,Passenger,Male,Adult,01
2018,2018-01-01,183,London Sovereign,London United,Harrow,Barnet,Injuries treated on scene,Personal Injury,Passenger,Male,Unknown,01
2018,2018-01-01,183,London Sovereign,London United,Harrow,Barnet,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,01
2018,2018-01-01,184,Arriva London North,Arriva London,Wood Green,Barnet,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Elderly,01
